 11  406.498964 1.300E-30 1.203E-02.04520.371 4613.52640.63-.010300          1 0 0          0 0 1  7  7  1        6  5  2      4442334432287122 7    15.0   13.0
 11  406.542240 8.142E-27 2.021E+01.04930.352 4368.54600.61-.007800          0 2 0          0 2 0  8  6  2        7  5  3      5742233533287122 7    17.0   15.0
 11  406.797241 1.151E-28 8.530E+00.07300.298 5355.26220.51-.009200          1 0 0          0 0 1 11  6  5       10  4  6      4442334432297122 8    69.0   63.0
 11  406.893580 3.509E-29 2.022E-01.05660.333 4564.36670.57-.007244          1 0 0          0 2 0  9  4  6        8  5  3      4442434432287122 8    19.0   17.0
 11  406.924589 1.281E-30 6.346E-02.04910.298 5027.55860.510.010300          0 0 1          0 0 1 10  5  6       10  2  9      4442334432287122 8    21.0   21.0
 11  407.305198 4.739E-26 2.281E+01.02570.098 4201.24860.170.001420          0 0 0          0 0 0 19  4 16       18  3 15      574426333385641837    39.0   37.0
 11  407.350088 2.907E-27 2.911E-04.06300.315 2512.28250.550.005000          0 1 0          0 1 0  8  5  4        9  0  9      5742233333287122 8    51.0   57.0
 11  407.451836 4.035E-24 1.858E-01.06900.408 2205.65180.490.000980          0 0 0          0 0 0 12  7  5       12  4  8      574426333385641837    25.0   25.0
 11  407.532238 3.156E-26 2.719E+01.01790.053 4331.0868-.250.000470          0 0 0          0 0 0 20  2 18       19  3 17      574426333385641837    41.0   39.0
 11  407.566682 9.469E-26 2.719E+01.01780.052 4331.0630-.260.000390          0 0 0          0 0 0 20  3 18       19  2 17      574426333385641837   123.0  117.0
 11  407.797387 7.300E-30 3.642E-04.04620.281 3833.14380.47-.009000          0 1 0          0 1 0 10  9  2       11  6  5      544233443231712211    63.0   69.0
 11  407.823362 4.226E-29 2.170E+01.01620.183 5861.23490.33-.004700          0 1 0          0 1 0 19  3 16       18  4 15      444233443231712211   117.0  111.0
 11  407.897314 9.423E-30 2.888E+01.00750.161 6022.79300.310.000000          0 1 0          0 1 0 21  2 20       20  1 19      3442334432327122 0    43.0   41.0
 11  407.979306 1.319E-27 9.956E-01.07720.352 4348.41460.610.009600          1 0 0          1 0 0  8  4  5        7  1  6      5742233533257122 7    51.0   45.0
 11  407.998366 2.949E-29 3.014E+01.00750.161 6022.79150.310.000000          0 1 0          0 1 0 21  1 20       20  2 19      4442334432327122 0   129.0  123.0
 11  408.206298 1.882E-27 8.810E-04.06680.294 2952.39190.600.004400          0 0 0          0 0 0 15  5 10       16  2 15      574426333385641837    93.0   99.0
 11  408.293118 2.567E-28 5.394E-01.06690.352 4332.77390.610.007500          0 0 1          0 0 1  8  3  6        7  0  7      4442334432257122 7    17.0   15.0
 11  408.325136 7.622E-26 3.107E+01.01260.026 4412.3121-.620.001090          0 0 0          0 0 0 21  1 20       20  2 19      574426333385641837   129.0  123.0
 11  408.325913 2.541E-26 3.108E+01.01260.026 4412.3147-.620.001130          0 0 0          0 0 0 21  2 20       20  1 19      574426333385641837    43.0   41.0
 11  408.340404 1.053E-29 2.636E+01.01420.172 5971.00150.32-.000100          0 1 0          0 1 0 20  2 18       19  3 17      344233443231712211    41.0   39.0
 11  408.458467 3.162E-29 2.639E+01.01220.172 5970.92580.32-.000900          0 1 0          0 1 0 20  3 18       19  2 17      444233443231712211   123.0  117.0
 11  408.558914 1.013E-26 4.882E-01.06020.250 3877.08820.410.014600          0 1 0          0 1 0 13  5  8       13  2 11      5742233333297122 8    81.0   81.0
 11  408.641150 5.479E-30 5.571E-02.04910.298 4926.34670.510.010300          1 0 0          1 0 0 10  5  6       10  2  9      4442334432287122 8    63.0   63.0
 11  408.689854 2.441E-30 3.651E-04.04490.281 3832.25150.47-.006500          0 1 0          0 1 0 10  9  1       11  6  6      544233443231712211    21.0   23.0
 11  408.771949 3.769E-30 2.034E-03.01790.183 4201.24850.330.004800          0 0 0          0 0 0 17  8 10       18  3 15      344233443231712211    35.0   37.0
 11  408.817374 9.774E-29 2.227E+01.04080.315 5339.84330.55-.008400          0 0 1          0 0 1 10  7  4        9  6  3      4442334432287122 8    21.0   19.0
 11  408.859167 1.042E-29 5.391E-04.09380.434 3387.68040.71-.005516          1 0 0          0 2 0  3  1  3        3  2  2      5442234432257122 7     7.0    7.0
 11  408.976801 3.478E-30 5.449E-01.07690.281 5524.56840.47-.002700          0 0 1          1 0 0 12  4  8       11  4  7      4442334432297122 7    75.0   69.0
 11  409.037655 8.981E-26 1.105E+01.05670.265 3843.40940.44-.004400          0 1 0          0 1 0 13  5  9       12  4  8      5742233333297122 9    27.0   25.0
 11  409.056977 2.890E-28 2.195E+01.04110.315 5339.64110.55-.008800          0 0 1          0 0 1 10  7  3        9  6  4      4742234433297122 8    63.0   57.0
 11  409.213085 1.511E-29 1.185E-03.02830.195 4017.90620.340.006000          0 0 0          0 0 0 16  9  8       17  4 13      444233443231712211    99.0  105.0
 11  409.257667 2.188E-29 1.770E+01.06900.352 5782.70850.61-.003700          0 3 0          0 3 0  8  5  4        7  4  3      4442334432257122 7    51.0   45.0
 11  409.504585 2.913E-23 2.423E+00.07930.333 2495.16570.570.007100          0 1 0          0 1 0  9  3  6        8  2  7      5742233333257122 7    57.0   51.0
 11  409.667916 2.070E-29 3.479E-04.08900.412 3381.70410.690.004288          1 0 0          0 2 0  3  0  3        4  1  4      5442434432257122 7    21.0   27.0
 11  409.778409 3.012E-29 1.481E-02.08190.391 3977.45630.670.006500          0 0 1          1 0 0  6  3  4        5  1  5      5442334432257122 7    13.0   11.0
 11  409.804106 5.182E-29 9.124E+00.05640.298 5304.72710.510.008600          0 0 1          0 0 1 11  5  6       10  4  7      4442334432287122 8    23.0   21.0
 11  409.993533 6.824E-29 1.509E+01.05910.298 5351.40770.51-.010400          1 0 0          1 0 0 11  6  6       10  5  5      4442334432297122 9    23.0   21.0
 11  410.087268 2.228E-30 2.032E-01.07390.265 5186.33640.440.012080          0 2 0          1 0 0 12  5  7       12  0 12      3442334432287122 8    25.0   25.0
 11  410.197546 3.169E-29 2.125E+00.07200.315 5087.01660.55-.008700          1 0 0          0 0 1 10  6  4        9  4  5      4442334432287122 8    21.0   19.0
 11  410.205331 1.141E-26 8.468E-01.05770.317 4017.90630.530.022430          0 0 0          0 0 0 17  7 10       17  4 13      574426333385641837   105.0  105.0
