#Wavelength, µm	n	k
3.368	1.33	0.0360273
3.376	1.329	0.0443424
3.384	1.33	0.0555481
3.392	1.336	0.0694509
3.4	1.352	0.08191
3.408	1.369	0.0817937
3.416	1.379	0.0752494
3.424	1.384	0.0721545
3.432	1.389	0.0688122
3.44	1.393	0.06621
3.448	1.396	0.0633233
3.456	1.398	0.0626709
3.464	1.402	0.061504
3.472	1.407	0.0617022
3.48	1.414	0.0593609
3.488	1.418	0.0527348
3.496	1.42	0.0475135
3.504	1.422	0.0427346
3.512	1.423	0.0377071
3.52	1.423	0.0328769
3.528	1.422	0.0283894
3.536	1.42	0.025037
3.544	1.419	0.0221011
3.552	1.418	0.019884
3.56	1.416	0.017967
3.568	1.415	0.0166773
3.576	1.415	0.0156539
3.584	1.415	0.0152017
3.592	1.419	0.0148163
3.6	1.417	0.0027703
3.608	1.411	0.0026669
3.616	1.408	0.0026244
3.624	1.406	0.0024991
3.632	1.404	0.0026751
3.64	1.403	0.0023848
3.648	1.402	0.0025387
3.656	1.401	0.0028534
3.664	1.4	0.002492
3.672	1.4	0.002911
3.68	1.399	0.002663
3.688	1.399	0.0026201
3.696	1.398	0.0026494
3.704	1.398	0.002228
3.712	1.397	0.0021615
3.72	1.397	0.001906
3.728	1.396	0.0017331
3.736	1.396	0.0015925
3.744	1.396	0.0014445
3.752	1.395	0.0013488
3.76	1.395	0.0012581
3.768	1.394	0.0012206
3.776	1.394	0.001192
3.784	1.394	0.0011802
3.792	1.393	0.0011908
3.8	1.393	0.0011901
3.808	1.393	0.0011915
3.816	1.393	0.0011956
3.824	1.392	0.0011717
3.832	1.392	0.0011534
3.84	1.392	0.001124
3.848	1.392	0.001097
3.856	1.392	0.0010777
3.864	1.391	0.0010408
3.872	1.391	0.0010153
3.88	1.391	0.0009606
3.888	1.391	0.0009151
3.896	1.391	0.0008396
3.904	1.391	0.000757
3.912	1.39	0.0006833
3.92	1.39	0.0006022
3.928	1.39	0.0005339
3.936	1.39	0.0004731
3.944	1.39	0.0004359
3.952	1.39	0.0003775
3.96	1.389	0.000345
3.968	1.389	0.000323
3.976	1.389	0.0003133
3.984	1.389	0.0003093
3.992	1.389	0.000318
4	1.389	0.0003298
4.008	1.388	0.0003471
4.016	1.388	0.0003661
4.024	1.388	0.0003876
4.032	1.388	0.0004038
4.04	1.388	0.0004246
4.048	1.388	0.0004341
4.056	1.388	0.0004427
4.064	1.388	0.0004413
4.072	1.388	0.0004328
4.08	1.388	0.0004198
4.088	1.388	0.0003993
4.096	1.387	0.0003812
4.104	1.387	0.0003635
4.112	1.387	0.0003576
4.12	1.387	0.0003611
4.128	1.387	0.0003806
4.136	1.387	0.0004082
4.144	1.387	0.000448
4.152	1.387	0.0004889
4.16	1.387	0.000528
4.168	1.387	0.0005548
4.176	1.387	0.0005721
4.184	1.387	0.0005715
4.192	1.387	0.0005713
4.2	1.387	0.0005647
4.208	1.386	0.0005535
4.216	1.386	0.0005334
4.224	1.386	0.000508
4.232	1.386	0.0004781
4.24	1.386	0.0004344
4.248	1.386	0.000395
4.256	1.386	0.0003539
4.264	1.386	0.00033
4.272	1.386	0.0003144
4.28	1.386	0.0003056
4.288	1.386	0.0002956
4.296	1.386	0.0002923
4.304	1.386	0.0002967
4.312	1.386	0.0003003
4.32	1.386	0.0003109
4.328	1.386	0.0003212
4.336	1.385	0.0003455
4.344	1.385	0.0003785
4.352	1.385	0.0004159
4.36	1.385	0.000454
4.368	1.385	0.0004843
4.376	1.385	0.0005111
4.384	1.385	0.0005153
4.392	1.385	0.000508
4.4	1.385	0.0004808
4.408	1.385	0.0004482
4.416	1.385	0.0004119
4.424	1.385	0.0003814
4.432	1.385	0.0003486
4.44	1.385	0.0003212
4.448	1.385	0.000289
4.456	1.385	0.0002694
4.464	1.385	0.0002475
4.472	1.385	0.0002306
4.48	1.385	0.0002249
4.488	1.385	0.00022
4.496	1.385	0.0002315
4.504	1.385	0.0002426
4.512	1.385	0.0002619
4.52	1.385	0.0002823
4.528	1.385	0.0003016
4.536	1.385	0.0003207
4.544	1.384	0.0003329
4.552	1.384	0.000338
4.56	1.384	0.0003334
4.568	1.384	0.000325
4.576	1.384	0.0003076
4.584	1.384	0.0002952
4.592	1.384	0.0002759
4.6	1.384	0.0002608
4.608	1.384	0.0002455
4.616	1.384	0.0002334
4.624	1.384	0.0002217
4.632	1.384	0.0002128
4.64	1.384	0.0002007
4.648	1.384	0.0001968
4.656	1.384	0.0001874
4.664	1.384	0.0001834
4.672	1.384	0.0001849
4.68	1.384	0.0001863
4.688	1.384	0.0001949
4.696	1.384	0.0002008
4.704	1.384	0.0002103
4.712	1.384	0.0002259
4.72	1.384	0.0002401
4.728	1.384	0.0002616
4.736	1.384	0.0002835
4.744	1.384	0.0002994
4.752	1.384	0.0003115
4.76	1.384	0.0003105
4.768	1.384	0.0002966
4.776	1.384	0.0002741
4.784	1.384	0.0002435
4.792	1.384	0.0002146
4.8	1.384	0.0001805
4.808	1.384	0.0001545
4.816	1.383	0.000141
4.824	1.383	0.0001241
4.832	1.383	0.0001161
4.84	1.383	0.0001077
4.848	1.383	0.0001055
4.856	1.383	0.0001057
4.864	1.383	0.0001057
4.872	1.383	0.0001064
4.88	1.383	0.0001143
4.888	1.383	0.0001243
4.896	1.383	0.0001374
4.904	1.383	0.0001553
4.912	1.383	0.0001768
4.92	1.383	0.0001991
4.928	1.383	0.0002183
4.936	1.383	0.000235
4.944	1.383	0.0002353
4.952	1.383	0.0002293
4.96	1.383	0.0002184
4.968	1.383	0.0001967
4.976	1.383	0.0001831
4.984	1.383	0.0001688
4.992	1.383	0.0001623
5	1.383	0.0001676
5.008	1.383	0.0001681
5.016	1.383	0.0001849
5.024	1.383	0.000199
5.032	1.383	0.0002096
5.04	1.383	0.0002081
5.048	1.383	0.0002068
5.056	1.383	0.0001943
5.064	1.382	0.000183
5.072	1.382	0.0001736
5.08	1.382	0.0001647
5.088	1.382	0.0001683
5.096	1.382	0.0001755
5.104	1.382	0.0001927
5.112	1.382	0.0002106
5.12	1.382	0.0002257
5.128	1.382	0.0002408
5.136	1.382	0.0002462
5.144	1.382	0.0002473
5.152	1.382	0.0002422
5.16	1.382	0.0002305
5.168	1.382	0.0002142
5.176	1.382	0.0001985
5.184	1.382	0.0001863
5.192	1.382	0.0001722
5.2	1.382	0.000171
5.208	1.382	0.0001622
5.216	1.382	0.0001671
5.224	1.382	0.0001674
5.232	1.382	0.0001792
5.24	1.382	0.0001856
5.248	1.382	0.0001949
5.256	1.382	0.0002046
5.264	1.382	0.0002216
5.272	1.382	0.000229
5.28	1.382	0.0002411
5.288	1.382	0.0002492
5.296	1.382	0.0002608
5.304	1.382	0.0002665
5.312	1.382	0.000273
5.32	1.381	0.0002745
5.328	1.381	0.000279
5.336	1.381	0.0002815
5.344	1.381	0.0002872
5.352	1.381	0.0002829
5.36	1.381	0.0002875
5.368	1.381	0.0002841
5.376	1.381	0.0002985
5.384	1.381	0.0002997
5.392	1.381	0.0003193
5.4	1.381	0.0003236
5.408	1.381	0.0003366
5.424	1.381	0.0003465
5.44	1.381	0.0003422
5.456	1.381	0.0003437
5.472	1.381	0.0002974
5.488	1.381	0.0002917
5.504	1.381	0.0002787
5.52	1.381	0.000292
5.536	1.381	0.0003156
5.552	1.381	0.0003327
5.568	1.381	0.00036
5.584	1.38	0.0003494
5.6	1.38	0.0003301
5.616	1.38	0.000321
5.632	1.38	0.0003105
5.648	1.38	0.0003258
5.68	1.38	0.0003794
5.696	1.38	0.0003911
5.712	1.38	0.0004435
5.728	1.38	0.0004691
5.744	1.38	0.0005115
5.76	1.379	0.0005471
5.776	1.379	0.0006172
5.792	1.379	0.0006404
5.808	1.379	0.0007047
5.84	1.379	0.0007675
5.856	1.379	0.0008008
5.872	1.379	0.0008363
5.904	1.379	0.0008249
5.92	1.379	0.0008248
5.952	1.379	0.0008289
5.968	1.379	0.0008185
6	1.379	0.0008144
6.032	1.378	0.0007877
6.048	1.378	0.0007891
6.064	1.378	0.000729
6.08	1.378	0.0006971
6.096	1.378	0.0006865
6.112	1.378	0.0006328
6.128	1.378	0.0006235
6.144	1.377	0.0005862
6.16	1.377	0.000568
6.192	1.377	0.0005597
6.224	1.376	0.0005746
6.256	1.376	0.0005967
6.288	1.375	0.0006176
6.304	1.375	0.0006503
6.32	1.375	0.0006785
6.336	1.375	0.0007068
6.352	1.374	0.0007352
6.368	1.374	0.0007638
6.384	1.374	0.0007925
6.4	1.373	0.0008213
